dep;week;P;cl_age90;pop
35;2020-S39;42;09;127994
35;2020-S39;253;19;146435
35;2020-S39;428;29;134018
35;2020-S39;168;39;136675
35;2020-S39;150;49;143253
35;2020-S39;120;59;135357
35;2020-S39;38;69;115014
35;2020-S39;25;79;80889
35;2020-S39;24;89;49168
35;2020-S39;13;90;13270
35;2020-S39;1261;0;1082073
35;2020-S40;33;09;127994
35;2020-S40;237;19;146435
35;2020-S40;370;29;134018
35;2020-S40;169;39;136675
35;2020-S40;119;49;143253
35;2020-S40;111;59;135357
35;2020-S40;60;69;115014
35;2020-S40;33;79;80889
35;2020-S40;31;89;49168
35;2020-S40;19;90;13270
35;2020-S40;1182;0;1082073
35;2020-S41;31;09;127994
35;2020-S41;222;19;146435
35;2020-S41;353;29;134018
35;2020-S41;174;39;136675
35;2020-S41;188;49;143253
35;2020-S41;156;59;135357
35;2020-S41;109;69;115014
35;2020-S41;47;79;80889
35;2020-S41;42;89;49168
35;2020-S41;27;90;13270
35;2020-S41;1349;0;1082073
35;2020-S42;45;09;127994
35;2020-S42;251;19;146435
35;2020-S42;353;29;134018
35;2020-S42;301;39;136675
35;2020-S42;253;49;143253
35;2020-S42;235;59;135357
35;2020-S42;163;69;115014
35;2020-S42;102;79;80889
35;2020-S42;51;89;49168
35;2020-S42;17;90;13270
35;2020-S42;1771;0;1082073
35;2020-S43;60;09;127994
35;2020-S43;310;19;146435
35;2020-S43;540;29;134018
35;2020-S43;402;39;136675
35;2020-S43;453;49;143253
35;2020-S43;373;59;135357
35;2020-S43;290;69;115014
35;2020-S43;142;79;80889
35;2020-S43;122;89;49168
35;2020-S43;87;90;13270
35;2020-S43;2779;0;1082073
35;2020-S44;90;09;127994
35;2020-S44;388;19;146435
35;2020-S44;684;29;134018
35;2020-S44;570;39;136675
35;2020-S44;524;49;143253
35;2020-S44;506;59;135357
35;2020-S44;313;69;115014
35;2020-S44;204;79;80889
35;2020-S44;126;89;49168
35;2020-S44;55;90;13270
35;2020-S44;3460;0;1082073
35;2020-S45;123;09;127994
35;2020-S45;381;19;146435
35;2020-S45;528;29;134018
35;2020-S45;463;39;136675
35;2020-S45;435;49;143253
35;2020-S45;439;59;135357
35;2020-S45;318;69;115014
35;2020-S45;209;79;80889
35;2020-S45;162;89;49168
35;2020-S45;98;90;13270
35;2020-S45;3157;0;1082073
35;2020-S46;96;09;127994
35;2020-S46;267;19;146435
35;2020-S46;250;29;134018
35;2020-S46;213;39;136675
35;2020-S46;246;49;143253
35;2020-S46;242;59;135357
35;2020-S46;158;69;115014
35;2020-S46;89;79;80889
35;2020-S46;127;89;49168
35;2020-S46;89;90;13270
35;2020-S46;1778;0;1082073
35;2020-S47;32;09;127994
35;2020-S47;118;19;146435
35;2020-S47;129;29;134018
35;2020-S47;106;39;136675
35;2020-S47;106;49;143253
35;2020-S47;114;59;135357
35;2020-S47;55;69;115014
35;2020-S47;41;79;80889
35;2020-S47;63;89;49168
35;2020-S47;39;90;13270
35;2020-S47;803;0;1082073
35;2020-S48;46;09;127994
35;2020-S48;71;19;146435
35;2020-S48;91;29;134018
35;2020-S48;76;39;136675
35;2020-S48;87;49;143253
35;2020-S48;84;59;135357
35;2020-S48;46;69;115014
35;2020-S48;24;79;80889
35;2020-S48;33;89;49168
35;2020-S48;22;90;13270
35;2020-S48;581;0;1082073
35;2020-S49;35;09;127994
35;2020-S49;90;19;146435
35;2020-S49;88;29;134018
35;2020-S49;91;39;136675
35;2020-S49;87;49;143253
35;2020-S49;89;59;135357
35;2020-S49;50;69;115014
35;2020-S49;33;79;80889
35;2020-S49;58;89;49168
35;2020-S49;44;90;13270
35;2020-S49;665;0;1082073
35;2020-S50;27;09;127994
35;2020-S50;60;19;146435
35;2020-S50;91;29;134018
35;2020-S50;88;39;136675
35;2020-S50;83;49;143253
35;2020-S50;80;59;135357
35;2020-S50;68;69;115014
35;2020-S50;43;79;80889
35;2020-S50;54;89;49168
35;2020-S50;34;90;13270
35;2020-S50;628;0;1082073
35;2020-S51;20;09;127994
35;2020-S51;100;19;146435
35;2020-S51;143;29;134018
35;2020-S51;86;39;136675
35;2020-S51;79;49;143253
35;2020-S51;78;59;135357
35;2020-S51;75;69;115014
35;2020-S51;85;79;80889
35;2020-S51;61;89;49168
35;2020-S51;46;90;13270
35;2020-S51;773;0;1082073
35;2020-S52;23;09;127994
35;2020-S52;86;19;146435
35;2020-S52;119;29;134018
35;2020-S52;78;39;136675
35;2020-S52;66;49;143253
35;2020-S52;98;59;135357
35;2020-S52;30;69;115014
35;2020-S52;33;79;80889
35;2020-S52;32;89;49168
35;2020-S52;17;90;13270
35;2020-S52;582;0;1082073
35;2020-S53;19;09;127994
35;2020-S53;98;19;146435
35;2020-S53;182;29;134018
35;2020-S53;124;39;136675
35;2020-S53;100;49;143253
35;2020-S53;99;59;135357
35;2020-S53;56;69;115014
35;2020-S53;36;79;80889
35;2020-S53;40;89;49168
35;2020-S53;28;90;13270
35;2020-S53;782;0;1082073
36;2020-S21;0;09;19573
36;2020-S21;0;19;23378
36;2020-S21;0;29;17860
36;2020-S21;1;39;20646
36;2020-S21;0;49;25665
36;2020-S21;1;59;30627
36;2020-S21;0;69;33542
36;2020-S21;1;79;25356
36;2020-S21;0;89;15905
36;2020-S21;0;90;4587
36;2020-S21;3;0;217139
36;2020-S22;0;09;19573
36;2020-S22;0;19;23378
36;2020-S22;1;29;17860
36;2020-S22;0;39;20646
36;2020-S22;1;49;25665
36;2020-S22;0;59;30627
36;2020-S22;0;69;33542
36;2020-S22;1;79;25356
36;2020-S22;0;89;15905
36;2020-S22;0;90;4587
36;2020-S22;3;0;217139
36;2020-S23;0;09;19573
36;2020-S23;1;19;23378
36;2020-S23;0;29;17860
36;2020-S23;0;39;20646
36;2020-S23;0;49;25665
36;2020-S23;0;59;30627
36;2020-S23;0;69;33542
36;2020-S23;0;79;25356
36;2020-S23;2;89;15905
36;2020-S23;1;90;4587
36;2020-S23;4;0;217139
36;2020-S24;0;09;19573
36;2020-S24;0;19;23378
36;2020-S24;0;29;17860
36;2020-S24;1;39;20646
36;2020-S24;0;49;25665
36;2020-S24;0;59;30627
36;2020-S24;0;69;33542
36;2020-S24;0;79;25356
36;2020-S24;0;89;15905
36;2020-S24;0;90;4587
36;2020-S24;1;0;217139
36;2020-S25;0;09;19573
36;2020-S25;0;19;23378
36;2020-S25;0;29;17860
36;2020-S25;0;39;20646
36;2020-S25;0;49;25665
36;2020-S25;0;59;30627
36;2020-S25;0;69;33542
36;2020-S25;0;79;25356
36;2020-S25;1;89;15905
36;2020-S25;0;90;4587
36;2020-S25;1;0;217139
36;2020-S26;0;09;19573
36;2020-S26;0;19;23378
36;2020-S26;0;29;17860
36;2020-S26;0;39;20646
36;2020-S26;0;49;25665
36;2020-S26;0;59;30627
36;2020-S26;0;69;33542
36;2020-S26;0;79;25356
36;2020-S26;1;89;15905
36;2020-S26;3;90;4587
36;2020-S26;4;0;217139
36;2020-S27;0;09;19573
36;2020-S27;0;19;23378
36;2020-S27;0;29;17860
36;2020-S27;0;39;20646
36;2020-S27;0;49;25665
36;2020-S27;0;59;30627
36;2020-S27;0;69;33542
36;2020-S27;0;79;25356
36;2020-S27;0;89;15905
36;2020-S27;0;90;4587
36;2020-S27;0;0;217139
36;2020-S28;0;09;19573
36;2020-S28;0;19;23378
36;2020-S28;0;29;17860
36;2020-S28;0;39;20646
36;2020-S28;0;49;25665
36;2020-S28;0;59;30627
36;2020-S28;0;69;33542
36;2020-S28;0;79;25356
36;2020-S28;0;89;15905
36;2020-S28;0;90;4587
36;2020-S28;0;0;217139
36;2020-S29;0;09;19573
36;2020-S29;0;19;23378
36;2020-S29;0;29;17860
36;2020-S29;0;39;20646
36;2020-S29;0;49;25665
36;2020-S29;0;59;30627
36;2020-S29;0;69;33542
36;2020-S29;1;79;25356
36;2020-S29;0;89;15905
36;2020-S29;0;90;4587
36;2020-S29;1;0;217139
36;2020-S30;0;09;19573
36;2020-S30;0;19;23378
36;2020-S30;0;29;17860
36;2020-S30;0;39;20646
36;2020-S30;1;49;25665
36;2020-S30;0;59;30627
36;2020-S30;0;69;33542
36;2020-S30;0;79;25356
36;2020-S30;0;89;15905
36;2020-S30;0;90;4587
36;2020-S30;1;0;217139
36;2020-S31;1;09;19573
36;2020-S31;2;19;23378
36;2020-S31;0;29;17860
36;2020-S31;3;39;20646
36;2020-S31;0;49;25665
36;2020-S31;1;59;30627
36;2020-S31;0;69;33542
36;2020-S31;1;79;25356
36;2020-S31;0;89;15905
36;2020-S31;0;90;4587
36;2020-S31;8;0;217139
36;2020-S32;0;09;19573
36;2020-S32;4;19;23378
36;2020-S32;2;29;17860
36;2020-S32;1;39;20646
36;2020-S32;1;49;25665
36;2020-S32;0;59;30627
36;2020-S32;1;69;33542
36;2020-S32;1;79;25356
36;2020-S32;0;89;15905
36;2020-S32;0;90;4587
36;2020-S32;10;0;217139
36;2020-S33;0;09;19573
36;2020-S33;3;19;23378
36;2020-S33;8;29;17860
36;2020-S33;2;39;20646
36;2020-S33;0;49;25665
36;2020-S33;2;59;30627
36;2020-S33;1;69;33542
36;2020-S33;1;79;25356
36;2020-S33;1;89;15905
36;2020-S33;0;90;4587
36;2020-S33;18;0;217139
36;2020-S34;0;09;19573
36;2020-S34;0;19;23378
36;2020-S34;2;29;17860
36;2020-S34;2;39;20646
36;2020-S34;0;49;25665
36;2020-S34;1;59;30627
36;2020-S34;3;69;33542
36;2020-S34;2;79;25356
36;2020-S34;0;89;15905
36;2020-S34;0;90;4587
36;2020-S34;10;0;217139
36;2020-S35;2;09;19573
36;2020-S35;7;19;23378
36;2020-S35;13;29;17860
36;2020-S35;9;39;20646
36;2020-S35;6;49;25665
36;2020-S35;8;59;30627
36;2020-S35;6;69;33542
36;2020-S35;4;79;25356
36;2020-S35;2;89;15905
36;2020-S35;0;90;4587
36;2020-S35;57;0;217139
36;2020-S36;1;09;19573
36;2020-S36;5;19;23378
36;2020-S36;11;29;17860
36;2020-S36;7;39;20646
36;2020-S36;1;49;25665
36;2020-S36;4;59;30627
36;2020-S36;2;69;33542
36;2020-S36;5;79;25356
36;2020-S36;0;89;15905
36;2020-S36;0;90;4587
36;2020-S36;36;0;217139
36;2020-S37;5;09;19573
36;2020-S37;4;19;23378
36;2020-S37;13;29;17860
36;2020-S37;8;39;20646
36;2020-S37;7;49;25665
36;2020-S37;2;59;30627
36;2020-S37;1;69;33542
36;2020-S37;0;79;25356
36;2020-S37;2;89;15905
36;2020-S37;0;90;4587
36;2020-S37;42;0;217139
36;2020-S38;13;09;19573
36;2020-S38;8;19;23378
36;2020-S38;18;29;17860
36;2020-S38;15;39;20646
36;2020-S38;5;49;25665
36;2020-S38;7;59;30627
36;2020-S38;7;69;33542
36;2020-S38;7;79;25356
36;2020-S38;3;89;15905
36;2020-S38;0;90;4587
36;2020-S38;83;0;217139
36;2020-S39;5;09;19573
36;2020-S39;7;19;23378
36;2020-S39;10;29;17860
36;2020-S39;7;39;20646
36;2020-S39;5;49;25665
36;2020-S39;4;59;30627
36;2020-S39;9;69;33542
36;2020-S39;11;79;25356
36;2020-S39;4;89;15905
36;2020-S39;0;90;4587
36;2020-S39;62;0;217139
36;2020-S40;1;09;19573
36;2020-S40;3;19;23378
36;2020-S40;10;29;17860
36;2020-S40;7;39;20646
36;2020-S40;16;49;25665
36;2020-S40;8;59;30627
36;2020-S40;12;69;33542
36;2020-S40;5;79;25356
36;2020-S40;4;89;15905
36;2020-S40;0;90;4587
36;2020-S40;66;0;217139
36;2020-S41;6;09;19573
36;2020-S41;13;19;23378
36;2020-S41;12;29;17860
36;2020-S41;16;39;20646
36;2020-S41;19;49;25665
36;2020-S41;22;59;30627
36;2020-S41;17;69;33542
36;2020-S41;10;79;25356
36;2020-S41;4;89;15905
36;2020-S41;0;90;4587
36;2020-S41;119;0;217139
36;2020-S42;5;09;19573
36;2020-S42;14;19;23378
36;2020-S42;28;29;17860
36;2020-S42;24;39;20646
36;2020-S42;37;49;25665
36;2020-S42;43;59;30627
36;2020-S42;25;69;33542
36;2020-S42;23;79;25356
36;2020-S42;20;89;15905
36;2020-S42;3;90;4587
36;2020-S42;222;0;217139
36;2020-S43;6;09;19573
36;2020-S43;32;19;23378
36;2020-S43;54;29;17860
36;2020-S43;63;39;20646
36;2020-S43;44;49;25665
36;2020-S43;91;59;30627
36;2020-S43;60;69;33542
36;2020-S43;44;79;25356
36;2020-S43;26;89;15905
36;2020-S43;6;90;4587
36;2020-S43;426;0;217139
36;2020-S44;9;09;19573
36;2020-S44;42;19;23378
36;2020-S44;76;29;17860
36;2020-S44;80;39;20646
36;2020-S44;84;49;25665
36;2020-S44;129;59;30627
36;2020-S44;89;69;33542
36;2020-S44;57;79;25356
36;2020-S44;23;89;15905
36;2020-S44;9;90;4587
36;2020-S44;598;0;217139
36;2020-S45;14;09;19573
36;2020-S45;73;19;23378
36;2020-S45;83;29;17860
36;2020-S45;79;39;20646
36;2020-S45;101;49;25665
36;2020-S45;84;59;30627
36;2020-S45;75;69;33542
36;2020-S45;69;79;25356
36;2020-S45;29;89;15905
36;2020-S45;13;90;4587
36;2020-S45;620;0;217139
36;2020-S46;17;09;19573
36;2020-S46;75;19;23378
36;2020-S46;38;29;17860
36;2020-S46;49;39;20646
36;2020-S46;61;49;25665
36;2020-S46;75;59;30627
36;2020-S46;51;69;33542
36;2020-S46;39;79;25356
36;2020-S46;60;89;15905
36;2020-S46;55;90;4587
36;2020-S46;520;0;217139
36;2020-S47;3;09;19573
36;2020-S47;32;19;23378
36;2020-S47;30;29;17860
36;2020-S47;24;39;20646
36;2020-S47;38;49;25665
36;2020-S47;37;59;30627
36;2020-S47;25;69;33542
36;2020-S47;24;79;25356
36;2020-S47;21;89;15905
36;2020-S47;14;90;4587
36;2020-S47;248;0;217139
36;2020-S48;9;09;19573
36;2020-S48;21;19;23378
36;2020-S48;19;29;17860
36;2020-S48;14;39;20646
36;2020-S48;26;49;25665
36;2020-S48;49;59;30627
36;2020-S48;19;69;33542
36;2020-S48;28;79;25356
36;2020-S48;25;89;15905
36;2020-S48;24;90;4587
36;2020-S48;234;0;217139
36;2020-S49;5;09;19573
36;2020-S49;39;19;23378
36;2020-S49;19;29;17860
36;2020-S49;17;39;20646
36;2020-S49;25;49;25665
36;2020-S49;33;59;30627
36;2020-S49;31;69;33542
36;2020-S49;15;79;25356
36;2020-S49;27;89;15905
36;2020-S49;12;90;4587
36;2020-S49;223;0;217139
36;2020-S50;4;09;19573
36;2020-S50;14;19;23378
36;2020-S50;27;29;17860
36;2020-S50;23;39;20646
36;2020-S50;19;49;25665
36;2020-S50;36;59;30627
36;2020-S50;25;69;33542
36;2020-S50;27;79;25356
36;2020-S50;29;89;15905
36;2020-S50;17;90;4587
36;2020-S50;221;0;217139
36;2020-S51;15;09;19573
36;2020-S51;25;19;23378
36;2020-S51;24;29;17860
36;2020-S51;24;39;20646
36;2020-S51;42;49;25665
36;2020-S51;38;59;30627
36;2020-S51;25;69;33542
36;2020-S51;16;79;25356
36;2020-S51;14;89;15905
36;2020-S51;11;90;4587
36;2020-S51;234;0;217139
36;2020-S52;4;09;19573
36;2020-S52;14;19;23378
36;2020-S52;31;29;17860
36;2020-S52;18;39;20646
36;2020-S52;28;49;25665
36;2020-S52;41;59;30627
36;2020-S52;21;69;33542
36;2020-S52;15;79;25356
36;2020-S52;15;89;15905
36;2020-S52;2;90;4587
36;2020-S52;189;0;217139
36;2020-S53;10;09;19573
36;2020-S53;26;19;23378
36;2020-S53;32;29;17860
36;2020-S53;40;39;20646
36;2020-S53;34;49;25665
36;2020-S53;47;59;30627
36;2020-S53;31;69;33542
36;2020-S53;20;79;25356
36;2020-S53;18;89;15905
36;2020-S53;3;90;4587
36;2020-S53;261;0;217139
37;2020-S21;0;09;66288
37;2020-S21;6;19;75834
37;2020-S21;10;29;65190
37;2020-S21;3;39;71384
37;2020-S21;4;49;75823
37;2020-S21;3;59;77908
37;2020-S21;6;69;75172
37;2020-S21;7;79;54650
37;2020-S21;5;89;32803
37;2020-S21;2;90;10328
37;2020-S21;46;0;605380
37;2020-S22;0;09;66288
37;2020-S22;1;19;75834
37;2020-S22;4;29;65190
37;2020-S22;3;39;71384
37;2020-S22;1;49;75823
37;2020-S22;2;59;77908
37;2020-S22;1;69;75172
37;2020-S22;5;79;54650
37;2020-S22;0;89;32803
37;2020-S22;0;90;10328
37;2020-S22;17;0;605380
37;2020-S23;0;09;66288
37;2020-S23;0;19;75834
37;2020-S23;2;29;65190
37;2020-S23;0;39;71384
37;2020-S23;0;49;75823
37;2020-S23;2;59;77908
37;2020-S23;1;69;75172
37;2020-S23;1;79;54650
37;2020-S23;2;89;32803
37;2020-S23;1;90;10328
37;2020-S23;9;0;605380
37;2020-S24;2;09;66288
37;2020-S24;0;19;75834
37;2020-S24;1;29;65190
37;2020-S24;1;39;71384
37;2020-S24;2;49;75823
37;2020-S24;0;59;77908
37;2020-S24;1;69;75172
37;2020-S24;0;79;54650
37;2020-S24;1;89;32803
37;2020-S24;0;90;10328
37;2020-S24;8;0;605380
37;2020-S25;1;09;66288
37;2020-S25;0;19;75834
37;2020-S25;2;29;65190
37;2020-S25;0;39;71384
37;2020-S25;0;49;75823
37;2020-S25;1;59;77908
37;2020-S25;0;69;75172
37;2020-S25;1;79;54650
37;2020-S25;2;89;32803
37;2020-S25;1;90;10328
37;2020-S25;8;0;605380
37;2020-S26;0;09;66288
37;2020-S26;0;19;75834
37;2020-S26;0;29;65190
37;2020-S26;3;39;71384
37;2020-S26;1;49;75823
37;2020-S26;2;59;77908
37;2020-S26;0;69;75172
37;2020-S26;1;79;54650
37;2020-S26;0;89;32803
37;2020-S26;1;90;10328
37;2020-S26;8;0;605380
37;2020-S27;0;09;66288
37;2020-S27;0;19;75834
37;2020-S27;0;29;65190
37;2020-S27;2;39;71384
37;2020-S27;0;49;75823
37;2020-S27;0;59;77908
37;2020-S27;2;69;75172
37;2020-S27;1;79;54650
37;2020-S27;0;89;32803
37;2020-S27;0;90;10328
37;2020-S27;6;0;605380
37;2020-S28;1;09;66288
37;2020-S28;1;19;75834
37;2020-S28;1;29;65190
37;2020-S28;4;39;71384
37;2020-S28;2;49;75823
37;2020-S28;0;59;77908
37;2020-S28;0;69;75172
37;2020-S28;0;79;54650
37;2020-S28;2;89;32803
37;2020-S28;0;90;10328
37;2020-S28;11;0;605380
37;2020-S29;0;09;66288
37;2020-S29;0;19;75834
37;2020-S29;6;29;65190
37;2020-S29;1;39;71384
37;2020-S29;2;49;75823
37;2020-S29;3;59;77908
37;2020-S29;1;69;75172
37;2020-S29;2;79;54650
37;2020-S29;2;89;32803
37;2020-S29;0;90;10328
37;2020-S29;17;0;605380
37;2020-S30;1;09;66288
37;2020-S30;8;19;75834
37;2020-S30;13;29;65190
37;2020-S30;6;39;71384
37;2020-S30;15;49;75823
37;2020-S30;6;59;77908
37;2020-S30;3;69;75172
37;2020-S30;5;79;54650
37;2020-S30;2;89;32803
37;2020-S30;0;90;10328
37;2020-S30;59;0;605380
37;2020-S31;1;09;66288
37;2020-S31;6;19;75834
37;2020-S31;22;29;65190
37;2020-S31;13;39;71384
37;2020-S31;1;49;75823
37;2020-S31;6;59;77908
37;2020-S31;2;69;75172
37;2020-S31;2;79;54650
37;2020-S31;2;89;32803
37;2020-S31;0;90;10328
37;2020-S31;55;0;605380
37;2020-S32;1;09;66288
37;2020-S32;5;19;75834
37;2020-S32;12;29;65190
37;2020-S32;6;39;71384
37;2020-S32;8;49;75823
37;2020-S32;5;59;77908
37;2020-S32;7;69;75172
37;2020-S32;1;79;54650
37;2020-S32;1;89;32803
37;2020-S32;0;90;10328
37;2020-S32;46;0;605380
37;2020-S33;0;09;66288
37;2020-S33;24;19;75834
37;2020-S33;23;29;65190
37;2020-S33;12;39;71384
37;2020-S33;7;49;75823
37;2020-S33;11;59;77908
37;2020-S33;5;69;75172
37;2020-S33;4;79;54650
37;2020-S33;2;89;32803
37;2020-S33;2;90;10328
37;2020-S33;90;0;605380
37;2020-S34;1;09;66288
37;2020-S34;27;19;75834
37;2020-S34;79;29;65190
37;2020-S34;26;39;71384
37;2020-S34;19;49;75823
37;2020-S34;11;59;77908
37;2020-S34;7;69;75172
37;2020-S34;2;79;54650
37;2020-S34;0;89;32803
37;2020-S34;2;90;10328
37;2020-S34;174;0;605380
37;2020-S35;6;09;66288
37;2020-S35;33;19;75834
37;2020-S35;89;29;65190
37;2020-S35;36;39;71384
37;2020-S35;11;49;75823
37;2020-S35;17;59;77908
37;2020-S35;11;69;75172
37;2020-S35;0;79;54650
37;2020-S35;2;89;32803
37;2020-S35;2;90;10328
37;2020-S35;207;0;605380
37;2020-S36;9;09;66288
37;2020-S36;31;19;75834
37;2020-S36;93;29;65190
37;2020-S36;42;39;71384
37;2020-S36;42;49;75823
37;2020-S36;24;59;77908
37;2020-S36;14;69;75172
37;2020-S36;10;79;54650
37;2020-S36;12;89;32803
37;2020-S36;8;90;10328
37;2020-S36;285;0;605380
37;2020-S37;22;09;66288
37;2020-S37;61;19;75834
37;2020-S37;99;29;65190
37;2020-S37;67;39;71384
37;2020-S37;69;49;75823
37;2020-S37;48;59;77908
37;2020-S37;22;69;75172
37;2020-S37;16;79;54650
37;2020-S37;11;89;32803
37;2020-S37;7;90;10328
37;2020-S37;422;0;605380
37;2020-S38;33;09;66288
37;2020-S38;86;19;75834
37;2020-S38;135;29;65190
37;2020-S38;108;39;71384
37;2020-S38;70;49;75823
37;2020-S38;50;59;77908
37;2020-S38;29;69;75172
37;2020-S38;19;79;54650
37;2020-S38;16;89;32803
37;2020-S38;15;90;10328
37;2020-S38;561;0;605380
37;2020-S39;5;09;66288
37;2020-S39;73;19;75834
37;2020-S39;111;29;65190
37;2020-S39;69;39;71384
37;2020-S39;40;49;75823
37;2020-S39;51;59;77908
37;2020-S39;36;69;75172
37;2020-S39;23;79;54650
37;2020-S39;21;89;32803
37;2020-S39;19;90;10328
37;2020-S39;448;0;605380
37;2020-S40;4;09;66288
37;2020-S40;70;19;75834
37;2020-S40;106;29;65190
37;2020-S40;90;39;71384
37;2020-S40;77;49;75823
37;2020-S40;73;59;77908
37;2020-S40;47;69;75172
37;2020-S40;29;79;54650
37;2020-S40;10;89;32803
37;2020-S40;2;90;10328
37;2020-S40;508;0;605380
37;2020-S41;15;09;66288
37;2020-S41;106;19;75834
37;2020-S41;146;29;65190
37;2020-S41;160;39;71384
37;2020-S41;121;49;75823
37;2020-S41;82;59;77908
37;2020-S41;75;69;75172
37;2020-S41;37;79;54650
37;2020-S41;16;89;32803
37;2020-S41;6;90;10328
37;2020-S41;764;0;605380
37;2020-S42;11;09;66288
37;2020-S42;136;19;75834
37;2020-S42;219;29;65190
37;2020-S42;195;39;71384
37;2020-S42;175;49;75823
37;2020-S42;174;59;77908
37;2020-S42;101;69;75172
37;2020-S42;53;79;54650
37;2020-S42;41;89;32803
37;2020-S42;33;90;10328
37;2020-S42;1138;0;605380
37;2020-S43;22;09;66288
37;2020-S43;223;19;75834
37;2020-S43;370;29;65190
37;2020-S43;309;39;71384
37;2020-S43;339;49;75823
37;2020-S43;276;59;77908
37;2020-S43;188;69;75172
37;2020-S43;127;79;54650
37;2020-S43;74;89;32803
37;2020-S43;39;90;10328
37;2020-S43;1967;0;605380
37;2020-S44;33;09;66288
37;2020-S44;300;19;75834
37;2020-S44;421;29;65190
37;2020-S44;369;39;71384
37;2020-S44;408;49;75823
37;2020-S44;328;59;77908
37;2020-S44;271;69;75172
37;2020-S44;160;79;54650
37;2020-S44;93;89;32803
37;2020-S44;45;90;10328
37;2020-S44;2428;0;605380
37;2020-S45;38;09;66288
37;2020-S45;243;19;75834
37;2020-S45;301;29;65190
37;2020-S45;262;39;71384
37;2020-S45;305;49;75823
37;2020-S45;265;59;77908
37;2020-S45;194;69;75172
37;2020-S45;121;79;54650
37;2020-S45;122;89;32803
37;2020-S45;85;90;10328
37;2020-S45;1936;0;605380
37;2020-S46;15;09;66288
37;2020-S46;143;19;75834
37;2020-S46;151;29;65190
37;2020-S46;183;39;71384
37;2020-S46;144;49;75823
37;2020-S46;157;59;77908
37;2020-S46;129;69;75172
37;2020-S46;80;79;54650
37;2020-S46;69;89;32803
37;2020-S46;56;90;10328
37;2020-S46;1127;0;605380
37;2020-S47;18;09;66288
37;2020-S47;75;19;75834
37;2020-S47;73;29;65190
37;2020-S47;87;39;71384
37;2020-S47;103;49;75823
37;2020-S47;84;59;77908
37;2020-S47;54;69;75172
37;2020-S47;45;79;54650
37;2020-S47;55;89;32803
37;2020-S47;46;90;10328
37;2020-S47;640;0;605380
37;2020-S48;5;09;66288
37;2020-S48;40;19;75834
37;2020-S48;74;29;65190
37;2020-S48;57;39;71384
37;2020-S48;60;49;75823
37;2020-S48;52;59;77908
37;2020-S48;39;69;75172
37;2020-S48;40;79;54650
37;2020-S48;46;89;32803
37;2020-S48;29;90;10328
37;2020-S48;442;0;605380
37;2020-S49;3;09;66288
37;2020-S49;46;19;75834
37;2020-S49;64;29;65190
37;2020-S49;49;39;71384
37;2020-S49;58;49;75823
37;2020-S49;68;59;77908
37;2020-S49;43;69;75172
37;2020-S49;27;79;54650
37;2020-S49;42;89;32803
37;2020-S49;61;90;10328
37;2020-S49;461;0;605380
37;2020-S50;5;09;66288
37;2020-S50;37;19;75834
37;2020-S50;74;29;65190
37;2020-S50;56;39;71384
37;2020-S50;57;49;75823
37;2020-S50;68;59;77908
37;2020-S50;52;69;75172
37;2020-S50;37;79;54650
37;2020-S50;35;89;32803
37;2020-S50;45;90;10328
37;2020-S50;466;0;605380
37;2020-S51;8;09;66288
37;2020-S51;58;19;75834
37;2020-S51;93;29;65190
37;2020-S51;83;39;71384
37;2020-S51;100;49;75823
37;2020-S51;89;59;77908
37;2020-S51;38;69;75172
37;2020-S51;36;79;54650
37;2020-S51;69;89;32803
37;2020-S51;55;90;10328
37;2020-S51;629;0;605380
37;2020-S52;13;09;66288
37;2020-S52;37;19;75834
37;2020-S52;81;29;65190
37;2020-S52;55;39;71384
37;2020-S52;80;49;75823
37;2020-S52;64;59;77908
37;2020-S52;36;69;75172
37;2020-S52;34;79;54650
37;2020-S52;60;89;32803
37;2020-S52;51;90;10328
37;2020-S52;511;0;605380
37;2020-S53;15;09;66288
37;2020-S53;67;19;75834
37;2020-S53;90;29;65190
37;2020-S53;100;39;71384
37;2020-S53;88;49;75823
37;2020-S53;78;59;77908
37;2020-S53;54;69;75172
37;2020-S53;44;79;54650
37;2020-S53;33;89;32803
37;2020-S53;21;90;10328
37;2020-S53;590;0;605380
38;2020-S21;0;09;152039
38;2020-S21;4;19;167938
38;2020-S21;7;29;142223
38;2020-S21;3;39;156507
38;2020-S21;4;49;166838
38;2020-S21;4;59;165540
38;2020-S21;4;69;141349
38;2020-S21;1;79;102238
38;2020-S21;2;89;55285
38;2020-S21;3;90;15022
38;2020-S21;32;0;1264979
38;2020-S22;1;09;152039
38;2020-S22;2;19;167938
38;2020-S22;3;29;142223
38;2020-S22;3;39;156507
38;2020-S22;6;49;166838
38;2020-S22;8;59;165540
38;2020-S22;3;69;141349
38;2020-S22;1;79;102238
38;2020-S22;3;89;55285
38;2020-S22;1;90;15022
38;2020-S22;57;0;1264979
38;2020-S23;0;09;152039
38;2020-S23;1;19;167938
38;2020-S23;1;29;142223
38;2020-S23;4;39;156507
38;2020-S23;1;49;166838
38;2020-S23;3;59;165540
38;2020-S23;2;69;141349
38;2020-S23;0;79;102238
38;2020-S23;1;89;55285
38;2020-S23;0;90;15022
38;2020-S23;17;0;1264979
